120 7140
2 49 88
1 49 89
1 49 90
1 49 91
1 49 92
2 49 93
1 49 94
2 49 95
2 49 96
2 49 97
1 49 98
2 49 99
2 49 100
1 49 101
1 49 102
1 49 103
2 49 104
2 49 105
2 49 106
1 49 107
1 49 108
1 49 109
1 49 110
2 49 111
1 49 112
2 49 113
1 49 114
2 49 115
1 49 116
2 49 117
1 49 118
2 49 119
2 49 120
1 50 51
2 50 52
1 50 53
2 50 54
2 50 55
2 50 56
1 50 58
1 50 59
2 50 60
2 50 61
2 50 62
2 50 63
2 50 64
1 50 65
2 50 66
1 50 67
2 50 68
2 50 69
2 50 70
2 50 71
2 50 72
1 50 73
1 50 74
1 50 75
1 50 76
2 50 77
1 50 78
2 50 79
2 50 80
2 50 81
2 50 82
2 50 83
1 50 84
2 50 85
1 50 86
2 50 87
1 50 88
1 50 89
2 50 90
1 50 91
2 50 92
2 50 93
2 50 94
1 50 95
2 50 96
1 50 97
2 50 98
1 50 99
2 50 100
1 50 101
2 50 102
2 50 103
1 50 104
2 50 105
2 50 106
1 50 107
2 50 108
1 50 109
1 50 110
1 50 111
2 50 112
2 50 113
1 50 114
1 50 115
1 50 116
1 50 117
2 50 118
1 50 119
2 50 120
2 51 52
1 51 53
1 51 54
1 51 55
1 51 56
2 51 57
2 51 58
1 51 59
1 51 60
2 51 61
1 51 62
1 51 63
1 51 64
2 51 65
1 51 66
1 51 67
1 51 68
1 51 69
2 51 70
1 51 71
1 51 72
2 51 73
1 51 74
2 51 75
2 51 76
1 51 77
2 51 78
1 51 79
2 51 80
1 51 81
2 51 82
1 51 83
1 51 84
2 51 85
1 51 86
1 51 87
1 51 88
2 51 89
2 51 90
1 51 91
1 51 92
2 51 93
1 51 94
2 51 95
1 51 96
1 51 97
2 51 98
1 51 99
2 51 100
1 51 101
2 51 102
2 51 103
2 51 104
2 51 105
2 51 106
2 51 107
2 51 108
1 51 109
2 51 110
1 51 111
1 51 112
1 51 113
2 51 114
2 51 115
2 51 116
2 51 117
2 51 118
1 51 119
2 51 120
1 52 53
1 52 54
2 52 55
2 52 56
2 52 57
1 52 58
2 52 59
2 52 60
2 52 61
1 52 62
1 52 63
2 52 65
2 52 66
1 52 67
2 52 68
1 52 69
2 52 70
1 52 71
2 52 72
2 52 73
2 52 74
2 52 75
1 52 76
2 52 77
1 52 78
2 52 79
1 52 80
1 52 81
1 52 82
1 52 83
2 52 84
2 52 85
2 52 86
1 52 87
1 52 88
1 52 89
2 52 90
1 52 91
2 52 92
1 52 94
1 52 95
1 52 96
1 52 97
2 52 98
1 52 99
2 52 100
2 52 101
2 52 102
2 52 103
1 52 104
1 52 105
1 52 106
2 52 107
1 52 108
2 52 109
1 52 110
2 52 111
2 52 112
1 52 113
1 52 114
1 52 115
2 52 116
2 52 117
2 52 118
2 52 119
2 52 120
2 53 54
1 53 55
2 53 56
1 53 57
2 53 58
2 53 59
1 53 60
2 53 61
1 53 62
1 53 63
1 53 64
2 53 65
2 53 66
2 53 67
2 53 68
1 53 69
2 53 70
2 53 71
1 53 72
1 53 73
2 53 74
1 53 75
2 53 76
2 53 77
1 53 78
2 53 79
1 53 80
2 53 81
1 53 82
2 53 83
1 53 84
2 53 85
1 53 86
1 53 87
1 53 88
2 53 89
2 53 90
1 53 91
1 53 92
1 53 93
2 53 94
1 53 95
2 53 96
1 53 97
2 53 98
2 53 99
1 53 100
1 53 101
1 53 102
2 53 103
1 53 104
2 53 105
2 53 106
2 53 107
1 53 108
2 53 109
2 53 110
1 53 111
1 53 112
2 53 113
2 53 114
1 53 115
2 53 116
2 53 117
1 53 118
2 53 119
1 53 120
1 54 55
2 54 56
1 54 57
1 54 58
1 54 59
1 54 61
2 54 62
2 54 63
2 54 64
1 54 65
2 54 66
2 54 67
1 54 68
1 54 69
2 54 70
2 54 71
2 54 72
2 54 73
2 54 74
1 54 75
1 54 77
2 54 78
1 54 79
2 54 80
2 54 81
2 54 82
1 54 83
1 54 84
2 54 85
2 54 86
2 54 87
2 54 88
2 54 89
2 54 90
2 54 91
2 54 92
1 54 93
2 54 94
1 54 95
2 54 96
2 54 97
1 54 98
2 54 99
1 54 100
1 54 101
1 54 102
2 54 103
1 54 104
2 54 105
2 54 106
1 54 107
2 54 108
1 54 109
2 54 110
2 54 111
2 54 112
1 54 113
2 54 114
1 54 115
2 54 116
2 54 117
2 54 118
2 54 119
1 54 120
1 55 56
1 55 57
2 55 58
1 55 59
2 55 60
1 55 61
1 55 62
2 55 63
1 55 64
2 55 65
2 55 66
1 55 67
2 55 68
1 55 69
1 55 70
2 55 71
2 55 72
2 55 73
1 55 74
1 55 75
1 55 76
2 55 77
2 55 78
1 55 79
2 55 80
2 55 81
2 55 82
1 55 83
1 55 84
1 55 85
1 55 86
2 55 87
2 55 88
2 55 89
2 55 90
1 55 91
2 55 92
2 55 93
2 55 94
2 55 95
1 55 96
1 55 97
1 55 98
1 55 99
2 55 100
1 55 101
2 55 102
1 55 103
2 55 104
2 55 105
1 55 106
2 55 107
2 55 108
1 55 109
2 55 110
1 55 111
2 55 112
2 55 113
1 55 114
1 55 115
2 55 116
1 55 117
2 55 118
1 55 119
2 55 120
1 56 57
2 56 58
2 56 59
1 56 60
1 56 61
1 56 62
1 56 63
2 56 64
1 56 65
1 56 66
1 56 67
2 56 68
2 56 69
1 56 70
1 56 71
2 56 72
2 56 73
1 56 74
1 56 75
2 56 76
2 56 77
1 56 78
1 56 79
1 56 80
1 56 81
1 56 82
1 56 83
1 56 84
2 56 85
1 56 86
2 56 87
1 56 88
2 56 89
1 56 90
1 56 91
1 56 92
2 56 93
1 56 94
2 56 95
2 56 96
2 56 97
2 56 98
1 56 99
1 56 100
2 56 101
2 56 102
2 56 103
1 56 104
2 56 105
2 56 106
2 56 107
1 56 108
2 56 109
1 56 110
2 56 111
2 56 112
1 56 113
2 56 114
2 56 115
1 56 117
2 56 118
2 56 119
1 56 120
2 57 58
2 57 59
1 57 60
2 57 61
1 57 62
1 57 63
1 57 64
1 57 65
2 57 66
2 57 67
1 57 68
1 57 69
1 57 70
2 57 71
2 57 72
2 57 73
1 57 74
2 57 75
1 57 76
2 57 77
1 57 78
1 57 79
1 57 80
1 57 81
2 57 82
2 57 83
2 57 84
2 57 85
1 57 86
1 57 87
2 57 88
2 57 89
1 57 90
2 57 91
1 57 92
1 57 93
2 57 94
1 57 95
1 57 96
2 57 97
2 57 98
2 57 99
2 57 100
1 57 101
1 57 102
1 57 103
2 57 104
2 57 105
2 57 106
2 57 107
1 57 108
1 57 109
1 57 110
1 57 111
1 57 112
2 57 113
2 57 115
2 57 116
1 57 117
2 57 118
1 57 119
2 57 120
2 58 59
1 58 60
1 58 61
2 58 62
1 58 63
2 58 64
1 58 65
2 58 66
1 58 67
2 58 68
1 58 69
2 58 70
2 58 71
1 58 72
1 58 73
1 58 74
2 58 75
2 58 76
1 58 77
2 58 78
2 58 79
1 58 80
2 58 81
2 58 82
2 58 83
1 58 84
2 58 85
2 58 86
1 58 87
2 58 88
1 58 89
2 58 90
2 58 91
1 58 92
1 58 93
2 58 94
2 58 95
1 58 96
1 58 97
1 58 98
1 58 99
1 58 100
2 58 101
2 58 102
2 58 103
2 58 104
1 58 105
1 58 106
2 58 107
1 58 108
1 58 109
1 58 110
1 58 111
2 58 112
1 58 113
2 58 114
1 58 115
2 58 116
1 58 117
1 58 118
1 58 119
1 58 120
2 59 60
2 59 61
1 59 62
2 59 63
1 59 65
2 59 66
1 59 67
2 59 68
2 59 69
1 59 70
2 59 71
2 59 72
2 59 73
1 59 74
1 59 75
2 59 76
2 59 77
2 59 78
2 59 79
2 59 80
1 59 81
2 59 82
1 59 83
1 59 84
1 59 85
1 59 86
2 59 87
1 59 88
1 59 89
2 59 90
1 59 91
2 59 92
1 59 93
1 59 94
2 59 95
1 59 96
1 59 97
2 59 98
2 59 99
2 59 100
2 59 101
2 59 102
1 59 103
1 59 104
2 59 105
2 59 106
1 59 107
1 59 108
1 59 109
2 59 110
2 59 111
1 59 112
2 59 113
1 59 114
1 59 115
2 59 116
1 59 117
2 59 118
1 59 119
2 59 120
1 60 61
1 60 62
1 60 63
1 60 64
2 60 65
2 60 66
2 60 67
2 60 68
1 60 69
1 60 70
1 60 71
2 60 72
2 60 73
2 60 74
1 60 75
2 60 76
1 60 77
1 60 78
2 60 79
1 60 80
2 60 81
2 60 82
2 60 83
1 60 84
2 60 85
2 60 86
1 60 87
2 60 88
2 60 89
1 60 90
1 60 91
2 60 92
1 60 93
2 60 94
1 60 95
2 60 96
1 60 97
2 60 98
1 60 99
2 60 100
2 60 101
2 60 102
1 60 103
2 60 104
1 60 105
1 60 106
1 60 107
1 60 108
1 60 109
2 60 110
1 60 111
1 60 112
1 60 113
2 60 114
1 60 115
2 60 116
2 60 117
1 60 118
2 60 119
1 60 120
1 61 62
2 61 63
2 61 64
2 61 65
1 61 66
2 61 67
1 61 68
2 61 69
1 61 70
2 61 71
1 61 72
1 61 73
1 61 74
1 61 75
2 61 76
1 61 77
2 61 78
2 61 79
1 61 80
2 61 81
1 61 82
1 61 83
2 61 84
2 61 85
1 61 86
1 61 87
1 61 88
2 61 89
1 61 90
2 61 91
2 61 92
2 61 93
2 61 94
1 61 95
1 61 96
2 61 97
1 61 98
1 61 99
1 61 100
1 61 101
2 61 102
1 61 103
1 61 104
2 61 105
2 61 106
2 61 107
2 61 108
1 61 109
1 61 110
2 61 111
2 61 112
2 61 113
1 61 114
2 61 115
1 61 116
1 61 117
2 61 118
1 61 119
2 61 120
2 62 63
1 62 64
1 62 65
1 62 66
2 62 67
1 62 68
1 62 69
1 62 70
1 62 71
2 62 72
2 62 73
2 62 74
1 62 75
2 62 76
2 62 77
1 62 78
1 62 79
2 62 80
2 62 81
1 62 82
2 62 83
2 62 84
1 62 85
1 62 86
2 62 87
2 62 88
1 62 89
2 62 90
1 62 91
2 62 92
1 62 93
2 62 94
2 62 95
1 62 96
1 62 97
1 62 98
1 62 99
1 62 100
1 62 101
2 62 102
2 62 103
2 62 104
1 62 105
1 62 106
2 62 107
2 62 108
1 62 109
2 62 110
1 62 111
2 62 112
1 62 113
1 62 114
1 62 115
1 62 116
1 62 117
2 62 118
2 62 119
2 62 120
1 63 64
2 63 65
1 63 66
1 63 67
1 63 68
2 63 70
1 63 72
1 63 73
2 63 74
2 63 75
2 63 76
2 63 77
1 63 78
1 63 79
2 63 80
1 63 81
1 63 82
1 63 83
2 63 84
1 63 85
2 63 86
1 63 87
1 63 88
2 63 89
1 63 90
1 63 91
2 63 92
1 63 93
1 63 94
1 63 95
2 63 96
1 63 97
2 63 98
2 63 99
2 63 100
1 63 101
1 63 102
2 63 103
1 63 104
2 63 105
1 63 106
2 63 107
2 63 108
1 63 109
1 63 110
1 63 111
1 63 112
1 63 113
1 63 114
1 63 115
2 63 116
2 63 117
1 63 118
2 63 119
2 63 120
1 64 65
2 64 66
1 64 67
1 64 68
2 64 69
2 64 70
1 64 71
1 64 72
1 64 73
2 64 74
2 64 75
1 64 76
1 64 77
1 64 78
2 64 79
2 64 80
2 64 81
1 64 82
1 64 83
2 64 84
1 64 85
1 64 86
1 64 87
2 64 88
1 64 89
1 64 90
1 64 91
1 64 92
1 64 93
2 64 94
2 64 95
1 64 96
1 64 97
2 64 98
1 64 99
1 64 100
1 64 101
1 64 102
1 64 103
2 64 104
1 64 105
2 64 106
2 64 107
1 64 108
2 64 109
1 64 110
2 64 111
1 64 112
2 64 113
1 64 114
1 64 115
2 64 116
1 64 117
1 64 118
1 64 119
2 64 120
1 65 66
1 65 68
2 65 69
1 65 70
2 65 71
1 65 72
1 65 73
1 65 74
2 65 75
1 65 76
1 65 77
1 65 78
2 65 79
1 65 80
2 65 81
2 65 82
2 65 83
1 65 84
2 65 85
1 65 86
2 65 87
1 65 88
2 65 89
1 65 90
1 65 91
2 65 92
2 65 93
2 65 94
2 65 95
1 65 96
1 65 97
2 65 98
1 65 99
2 65 100
2 65 101
1 65 102
2 65 103
2 65 104
1 65 105
1 65 106
2 65 107
1 65 108
1 65 109
1 65 110
1 65 111
2 65 112
2 65 113
2 65 114
1 65 115
1 65 116
2 65 117
2 65 118
2 65 119
1 65 120
2 66 67
2 66 68
2 66 69
1 66 70
1 66 71
1 66 72
1 66 73
1 66 74
2 66 75
2 66 76
2 66 77
1 66 78
2 66 79
1 66 80
2 66 81
2 66 82
2 66 83
2 66 84
2 66 85
2 66 86
2 66 87
2 66 88
2 66 89
2 66 90
1 66 91
2 66 92
2 66 93
2 66 94
1 66 95
1 66 96
1 66 97
2 66 98
1 66 99
2 66 100
2 66 101
1 66 102
1 66 103
1 66 104
2 66 105
2 66 106
2 66 107
1 66 108
1 66 109
1 66 110
2 66 111
2 66 112
2 66 113
1 66 114
1 66 115
1 66 116
2 66 117
1 66 118
2 66 119
1 66 120
2 67 68
2 67 69
2 67 70
1 67 71
1 67 72
2 67 73
2 67 74
1 67 75
1 67 76
2 67 77
1 67 78
1 67 79
2 67 80
1 67 81
1 67 82
1 67 83
2 67 84
2 67 85
2 67 86
2 67 87
2 67 88
1 67 89
2 67 90
1 67 91
1 67 92
2 67 93
1 67 94
2 67 95
2 67 96
2 67 97
1 67 98
1 67 99
1 67 100
2 67 101
2 67 102
1 67 103
2 67 104
1 67 105
2 67 106
2 67 107
2 67 108
2 67 109
2 67 110
1 67 111
2 67 112
2 67 113
2 67 114
1 67 115
1 67 116
1 67 117
1 67 118
2 67 119
1 67 120
2 68 69
2 68 70
1 68 71
1 68 72
2 68 73
2 68 74
1 68 75
1 68 76
2 68 77
1 68 78
1 68 79
2 68 80
2 68 81
2 68 82
1 68 83
2 68 84
1 68 85
2 68 86
1 68 87
2 68 88
2 68 89
2 68 90
1 68 91
1 68 92
1 68 93
1 68 94
2 68 95
1 68 96
1 68 97
1 68 98
1 68 99
2 68 100
1 68 102
1 68 103
1 68 104
2 68 106
2 68 107
1 68 108
1 68 109
2 68 110
1 68 111
1 68 112
1 68 113
1 68 114
2 68 115
1 68 116
2 68 117
2 68 118
2 68 119
1 68 120
1 69 70
1 69 71
2 69 72
1 69 73
2 69 74
2 69 75
2 69 76
1 69 77
2 69 78
2 69 79
1 69 80
2 69 81
2 69 82
1 69 83
2 69 84
2 69 85
1 69 86
1 69 87
2 69 88
1 69 89
2 69 90
2 69 91
1 69 92
2 69 93
2 69 94
1 69 95
2 69 96
2 69 97
2 69 98
2 69 99
2 69 100
1 69 101
2 69 102
1 69 103
1 69 104
1 69 105
2 69 106
2 69 107
1 69 108
1 69 109
2 69 110
2 69 111
2 69 112
1 69 113
2 69 114
1 69 115
2 69 116
2 69 117
1 69 118
1 69 120
2 70 71
1 70 72
2 70 73
1 70 74
2 70 75
2 70 76
1 70 77
2 70 78
1 70 79
2 70 80
1 70 81
2 70 82
2 70 83
2 70 84
2 70 85
1 70 86
1 70 87
1 70 88
2 70 89
1 70 90
1 70 91
1 70 92
2 70 93
2 70 94
1 70 95
2 70 96
2 70 97
2 70 98
1 70 99
2 70 100
2 70 101
1 70 102
2 70 103
2 70 104
1 70 105
2 70 106
1 70 107
1 70 108
1 70 109
1 70 110
2 70 111
1 70 112
2 70 113
2 70 114
2 70 116
1 70 117
2 70 118
2 70 119
1 71 72
1 71 73
1 71 74
1 71 75
2 71 76
2 71 77
2 71 78
2 71 79
1 71 80
1 71 81
2 71 82
2 71 83
2 71 84
1 71 85
2 71 86
2 71 87
2 71 88
2 71 89
1 71 90
2 71 91
2 71 92
1 71 93
2 71 94
1 71 95
1 71 96
1 71 97
2 71 98
2 71 99
1 71 100
1 71 101
2 71 102
1 71 103
2 71 104
2 71 105
1 71 106
1 71 107
1 71 108
2 71 109
2 71 110
2 71 111
2 71 112
1 71 113
1 71 114
2 71 115
2 71 116
2 71 117
1 71 118
1 71 119
1 71 120
1 72 73
1 72 74
2 72 75
1 72 76
2 72 77
2 72 78
1 72 79
1 72 80
2 72 81
2 72 82
1 72 83
2 72 84
1 72 85
2 72 86
1 72 87
2 72 88
2 72 89
1 72 90
1 72 91
2 72 92
1 72 93
2 72 94
1 72 95
1 72 96
2 72 97
2 72 98
2 72 99
1 72 100
2 72 101
1 72 102
1 72 103
2 72 104
1 72 105
2 72 106
2 72 107
2 72 108
1 72 109
2 72 110
2 72 111
2 72 112
2 72 113
1 72 114
2 72 115
2 72 116
2 72 117
2 72 119
2 72 120
1 73 74
1 73 75
2 73 76
2 73 77
1 73 78
1 73 79
1 73 81
1 73 82
2 73 83
2 73 84
1 73 85
2 73 86
2 73 87
1 73 88
2 73 89
1 73 90
1 73 91
1 73 92
1 73 93
2 73 94
1 73 95
2 73 96
2 73 97
1 73 98
1 73 99
2 73 100
2 73 101
1 73 102
1 73 103
1 73 104
2 73 105
1 73 106
1 73 107
1 73 108
1 73 109
1 73 110
1 73 111
1 73 112
2 73 113
2 73 114
2 73 115
2 73 116
1 73 117
1 73 118
2 73 119
2 73 120
2 74 75
2 74 76
2 74 77
2 74 78
1 74 79
2 74 80
1 74 81
2 74 82
2 74 83
2 74 84
1 74 85
1 74 86
2 74 87
1 74 88
2 74 89
1 74 90
2 74 91
2 74 92
1 74 93
2 74 94
1 74 95
1 74 96
2 74 97
2 74 98
2 74 99
1 74 100
1 74 101
2 74 102
2 74 103
2 74 104
1 74 105
1 74 106
1 74 107
2 74 109
2 74 110
1 74 111
1 74 112
2 74 113
1 74 114
1 74 115
1 74 116
1 74 117
1 74 118
2 74 119
2 74 120
2 75 76
2 75 77
1 75 78
2 75 79
2 75 80
2 75 81
2 75 82
2 75 83
1 75 84
1 75 85
1 75 86
1 75 87
1 75 88
2 75 89
2 75 90
2 75 91
2 75 92
2 75 93
2 75 94
1 75 95
1 75 96
2 75 97
2 75 98
1 75 99
2 75 100
2 75 101
1 75 102
1 75 103
2 75 104
1 75 105
2 75 106
2 75 107
2 75 108
2 75 109
1 75 110
2 75 111
1 75 112
2 75 113
1 75 114
1 75 115
2 75 116
2 75 117
1 75 118
2 75 119
1 75 120
1 76 77
1 76 78
1 76 79
2 76 80
2 76 81
1 76 82
1 76 83
1 76 84
2 76 85
1 76 86
1 76 87
1 76 88
1 76 89
1 76 90
1 76 91
1 76 92
2 76 93
2 76 94
1 76 95
1 76 96
2 76 97
2 76 98
1 76 99
1 76 100
2 76 101
1 76 102
2 76 103
1 76 104
1 76 105
1 76 106
2 76 107
1 76 108
1 76 109
2 76 110
1 76 111
2 76 112
2 76 113
1 76 114
2 76 115
2 76 116
1 76 117
2 76 118
2 76 119
1 76 120
2 77 78
2 77 79
2 77 80
1 77 81
1 77 82
2 77 83
1 77 84
2 77 85
1 77 86
1 77 87
2 77 89
2 77 90
1 77 91
1 77 92
1 77 93
2 77 94
1 77 95
2 77 96
2 77 97
1 77 98
1 77 99
2 77 100
2 77 101
2 77 102
2 77 103
2 77 104
1 77 105
2 77 106
1 77 107
1 77 108
1 77 109
1 77 110
2 77 111
2 77 112
1 77 113
1 77 114
1 77 115
2 77 116
2 77 117
1 77 118
2 77 119
2 77 120
2 78 79
1 78 80
2 78 81
2 78 82
2 78 83
1 78 84
1 78 85
1 78 86
1 78 87
1 78 88
1 78 89
1 78 90
1 78 91
2 78 92
2 78 93
1 78 94
2 78 95
2 78 96
1 78 97
2 78 98
2 78 99
1 78 100
1 78 101
1 78 102
1 78 103
1 78 104
2 78 105
2 78 106
1 78 107
1 78 108
1 78 109
2 78 110
1 78 111
1 78 112
2 78 113
2 78 114
1 78 115
2 78 116
1 78 117
1 78 118
1 78 119
1 78 120
1 79 80
1 79 81
2 79 82
2 79 83
1 79 84
1 79 85
2 79 86
2 79 87
2 79 88
1 79 89
2 79 90
2 79 92
1 79 93
2 79 94
2 79 95
2 79 96
1 79 97
2 79 98
1 79 99
2 79 100
2 79 101
1 79 102
2 79 103
1 79 104
1 79 105
2 79 106
2 79 107
1 79 108
2 79 109
2 79 110
1 79 111
1 79 112
2 79 113
2 79 114
2 79 115
1 79 116
1 79 117
1 79 118
2 79 119
2 79 120
2 80 81
1 80 82
2 80 83
2 80 84
2 80 85
1 80 86
2 80 87
2 80 88
1 80 89
2 80 90
1 80 91
2 80 92
2 80 93
2 80 94
2 80 96
2 80 97
1 80 98
1 80 99
2 80 100
1 80 101
1 80 102
2 80 103
1 80 104
2 80 105
2 80 106
2 80 107
2 80 108
2 80 109
1 80 110
1 80 111
1 80 112
2 80 113
1 80 114
2 80 115
1 80 116
2 80 117
1 80 118
2 80 119
2 80 120
1 81 82
1 81 83
2 81 84
2 81 85
1 81 86
2 81 87
1 81 88
2 81 89
2 81 90
1 81 91
2 81 92
2 81 93
1 81 94
1 81 95
2 81 96
1 81 97
2 81 98
2 81 99
2 81 100
1 81 101
2 81 102
1 81 103
2 81 104
1 81 105
1 81 106
1 81 108
1 81 109
1 81 110
1 81 111
1 81 112
2 81 113
1 81 114
1 81 115
1 81 116
2 81 117
1 81 118
2 81 119
2 81 120
1 82 83
2 82 84
1 82 85
2 82 86
1 82 87
1 82 88
2 82 89
1 82 90
1 82 91
2 82 92
2 82 93
1 82 94
2 82 95
1 82 96
1 82 97
1 82 98
1 82 99
1 82 100
2 82 101
1 82 102
1 82 103
2 82 104
1 82 105
2 82 106
1 82 107
2 82 108
1 82 109
2 82 110
2 82 111
2 82 112
2 82 113
2 82 114
1 82 115
2 82 116
1 82 117
2 82 118
2 82 119
1 82 120
2 83 84
1 83 85
2 83 86
1 83 87
1 83 88
1 83 89
1 83 90
1 83 91
2 83 92
1 83 93
1 83 94
1 83 95
1 83 96
2 83 97
2 83 98
2 83 99
1 83 101
2 83 102
1 83 103
1 83 104
2 83 105
2 83 106
1 83 107
1 83 108
2 83 109
1 83 110
2 83 111
2 83 112
2 83 113
1 83 114
2 83 115
1 83 116
1 83 117
1 83 118
1 83 119
1 83 120
2 84 85
1 84 86
1 84 88
1 84 89
1 84 90
2 84 91
1 84 92
2 84 93
1 84 94
2 84 95
1 84 96
1 84 97
2 84 98
1 84 99
2 84 100
1 84 101
2 84 102
2 84 103
1 84 104
1 84 105
2 84 106
2 84 107
1 84 108
2 84 109
2 84 111
2 84 112
2 84 113
1 84 114
1 84 115
1 84 116
1 84 117
2 84 118
1 84 119
2 84 120
2 85 86
2 85 87
1 85 88
2 85 89
1 85 90
1 85 91
1 85 92
1 85 93
1 85 94
2 85 95
1 85 96
2 85 97
2 85 98
2 85 99
1 85 100
2 85 101
1 85 102
1 85 103
1 85 104
1 85 105
2 85 106
1 85 107
2 85 108
1 85 109
1 85 110
2 85 111
1 85 112
1 85 113
1 85 114
2 85 115
2 85 117
2 85 118
1 85 119
2 85 120
1 86 87
1 86 88
2 86 89
2 86 90
1 86 91
1 86 92
1 86 93
1 86 94
2 86 95
1 86 96
2 86 97
1 86 98
2 86 99
2 86 100
1 86 101
1 86 102
2 86 103
2 86 104
1 86 105
2 86 106
2 86 107
1 86 108
1 86 109
1 86 110
1 86 111
2 86 113
2 86 114
1 86 115
1 86 116
2 86 117
2 86 118
2 86 119
2 86 120
2 87 88
1 87 89
2 87 90
2 87 91
1 87 92
2 87 93
1 87 94
1 87 95
1 87 96
1 87 97
1 87 98
1 87 99
1 87 100
1 87 101
2 87 102
2 87 103
1 87 104
1 87 105
2 87 106
1 87 107
2 87 108
2 87 109
1 87 110
1 87 111
1 87 112
1 87 113
1 87 114
2 87 115
1 87 116
2 87 117
1 87 118
2 87 119
2 87 120
2 88 89
1 88 90
1 88 91
1 88 92
1 88 93
1 88 94
1 88 96
2 88 97
1 88 98
1 88 99
2 88 100
1 88 101
1 88 102
2 88 103
1 88 104
1 88 105
1 88 106
1 88 107
2 88 108
2 88 109
2 88 110
2 88 111
2 88 112
2 88 113
1 88 114
1 88 115
2 88 116
2 88 117
1 88 118
1 88 119
2 88 120
2 89 91
1 89 92
2 89 93
2 89 94
2 89 95
2 89 96
2 89 97
1 89 98
1 89 99
1 89 100
2 89 101
1 89 102
1 89 103
1 89 104
2 89 105
1 89 106
1 89 107
2 89 108
1 89 109
2 89 110
1 89 111
2 89 112
1 89 113
1 89 114
2 89 115
1 89 116
2 89 117
2 89 118
1 89 119
1 89 120
1 90 91
2 90 92
1 90 93
2 90 94
1 90 95
2 90 96
1 90 97
1 90 98
2 90 99
1 90 100
1 90 101
2 90 102
2 90 103
1 90 104
2 90 105
1 90 106
1 90 107
1 90 108
2 90 110
1 90 111
2 90 112
1 90 113
1 90 114
1 90 115
1 90 116
2 90 117
1 90 118
2 90 119
1 90 120
2 91 92
2 91 93
1 91 94
1 91 95
1 91 96
2 91 97
2 91 98
2 91 99
1 91 100
2 91 101
2 91 102
1 91 103
2 91 104
1 91 105
2 91 106
2 91 107
2 91 108
2 91 109
2 91 110
2 91 111
2 91 112
1 91 113
2 91 114
2 91 115
1 91 116
2 91 117
2 91 118
2 91 119
2 91 120
1 92 93
1 92 94
1 92 95
1 92 96
1 92 97
2 92 98
1 92 100
1 92 101
1 92 102
2 92 103
1 92 104
2 92 105
1 92 106
1 92 107
1 92 108
1 92 109
1 92 110
2 92 111
1 92 112
2 92 113
1 92 114
2 92 115
1 92 116
1 92 117
1 92 118
2 92 119
1 92 120
2 93 94
1 93 95
1 93 96
2 93 97
2 93 98
1 93 99
2 93 100
2 93 101
1 93 102
1 93 103
2 93 104
1 93 105
1 93 106
1 93 107
1 93 108
2 93 109
2 93 110
2 93 111
2 93 112
2 93 113
2 93 114
1 93 115
2 93 116
1 93 117
2 93 118
2 93 119
2 93 120
2 94 95
2 94 96
1 94 97
1 94 98
2 94 99
2 94 100
1 94 101
1 94 102
1 94 103
1 94 105
2 94 106
2 94 107
1 94 108
1 94 109
1 94 110
2 94 111
1 94 112
1 94 113
2 94 114
1 94 115
2 94 116
1 94 117
2 94 118
2 94 119
2 94 120
1 95 96
1 95 97
1 95 98
2 95 99
2 95 100
2 95 101
1 95 102
2 95 103
2 95 104
1 95 105
1 95 106
1 95 107
1 95 108
1 95 109
1 95 110
1 95 111
2 95 112
2 95 113
2 95 114
2 95 115
2 95 116
1 95 117
1 95 118
1 95 119
2 95 120
1 96 97
2 96 98
1 96 99
2 96 100
1 96 101
2 96 102
2 96 103
2 96 104
2 96 105
1 96 106
1 96 107
1 96 108
2 96 109
2 96 110
1 96 111
2 96 112
2 96 113
1 96 114
1 96 115
2 96 116
2 96 117
1 96 118
2 96 119
1 96 120
2 97 98
1 97 99
1 97 100
2 97 101
1 97 102
1 97 103
2 97 104
1 97 106
2 97 107
2 97 108
1 97 109
1 97 110
1 97 111
2 97 112
2 97 113
1 97 114
1 97 115
2 97 116
1 97 117
2 97 118
2 97 119
1 97 120
1 98 99
1 98 100
2 98 102
1 98 103
1 98 104
1 98 105
2 98 106
2 98 107
1 98 108
1 98 109
2 98 111
1 98 112
1 98 113
1 98 114
1 98 115
2 98 116
1 98 117
1 98 118
1 98 119
1 98 120
1 99 100
1 99 101
1 99 102
2 99 103
1 99 104
1 99 105
1 99 106
2 99 107
2 99 108
2 99 109
2 99 110
2 99 111
1 99 112
1 99 113
1 99 114
1 99 115
1 99 116
2 99 117
2 99 118
2 99 119
2 99 120
1 100 101
2 100 102
2 100 103
1 100 104
1 100 105
1 100 106
2 100 107
1 100 108
1 100 109
2 100 110
1 100 111
2 100 112
2 100 113
2 100 114
2 100 115
2 100 116
2 100 117
1 100 118
1 100 119
2 100 120
1 101 102
1 101 103
2 101 104
1 101 105
1 101 106
2 101 107
2 101 108
2 101 109
1 101 110
1 101 111
1 101 112
1 101 113
2 101 114
1 101 115
2 101 116
2 101 117
1 101 118
1 101 119
2 101 120
2 102 103
2 102 104
2 102 105
1 102 106
2 102 107
1 102 108
2 102 109
1 102 110
1 102 111
1 102 112
2 102 113
2 102 114
1 102 115
2 102 116
1 102 117
1 102 118
2 102 119
2 102 120
2 103 104
1 103 105
2 103 106
